date,brandSafe,classified_as,sentiment,entities
2022-04-04,True,"[""Sports/Football""]",neutral,"[{'name': 'Ιντερ', 'type': 'ORG'}, {'name': 'Λειψια', 'type': 'ORG'}, {'name': 'Νιον', 'type': 'LOC'}, {'name': 'Λοκομοτιβ', 'type': 'ORG'}, {'name': 'Google News', 'type': 'ORG'}, {'name': 'Μπριζ', 'type': 'ORG'}, {'name': 'Pot Μπαρτσελονα', 'type': 'PERSON'}, {'name': 'Ατλετικο Μαδριτης', 'type': 'ORG'}, {'name': 'Παρι Σεν Ζερμεν', 'type': 'ORG'}, {'name': 'Μακαμπι Τελ Αβιβ', 'type': 'ORG'}, {'name': 'Αγιαξ', 'type': 'ORG'}, {'name': 'Pot Ντιναμο Κιεβου', 'type': 'ORG'}, {'name': 'Κυπρο', 'type': 'LOC'}, {'name': 'Λατσιο', 'type': 'ORG'}, {'name': 'Σεβιλλη', 'type': 'ORG'}, {'name': 'Μιντιλαντ', 'type': 'ORG'}, {'name': 'ΠΑΟΚ', 'type': 'ORG'}, {'name': 'Σαχταρ', 'type': 'ORG'}, {'name': 'Ολυμπιακος', 'type': 'ORG'}, {'name': 'Champions League 1ο Pot Μπαγερν Μοναχου', 'type': 'MISC'}, {'name': 'Λιβερπουλ', 'type': 'ORG'}, {'name': 'Τσελσι', 'type': 'ORG'}, {'name': 'Μαντσεστερ Σιτι', 'type': 'ORG'}, {'name': 'Γκλαντμπαχ', 'type': 'ORG'}, {'name': 'Champions League', 'type': 'MISC'}, {'name': 'Ομονοιας', 'type': 'LOC'}, {'name': 'Κρασνονταρ', 'type': 'ORG'}, {'name': 'Ρεαλ Μαδριτης', 'type': 'ORG'}, {'name': 'Γιουβεντους', 'type': 'ORG'}, {'name': 'Μπασακσεχιρ', 'type': 'ORG'}, {'name': '', 'type': 'ORG'}, {'name': 'Μαντσεστερ Γιουναιτεντ', 'type': 'ORG'}, {'name': 'Ντορτμουντ', 'type': 'ORG'}, {'name': '3o Pot', 'type': 'MISC'}, {'name': 'Ελλαδα', 'type': 'LOC'}, {'name': 'Λοκομοτιβ Μοσχας', 'type': 'ORG'}, {'name': 'Σαλτσμπουργκ', 'type': 'ORG'}, {'name': 'Μαρσειγ', 'type': 'ORG'}, {'name': 'Πορτο', 'type': 'ORG'}, {'name': 'Ζενιτ', 'type': 'ORG'}, {'name': 'Σλαβια Πραγας', 'type': 'ORG'}]"
2022-04-04,True,"[""Travel/Tourism""]",positive,"[{'name': 'Κρητη', 'type': 'LOC'}, {'name': 'Μεγαλης Εβδομαδας', 'type': 'MISC'}, {'name': 'Περιφερειας Κρητης', 'type': 'ORG'}, {'name': 'ERROR PREDICTION wwwyoutube.com', 'type': 'ORG'}, {'name': 'Θοδωρη Παπαδουλακη', 'type': 'PERSON'}, {'name': 'Youtube', 'type': 'ORG'}, {'name': 'Ελλαδα', 'type': 'LOC'}, {'name': 'ERROR PREDICTION wwwfacebook.com', 'type': 'ORG'}, {'name': 'Μεγαλου Σαββατου', 'type': 'LOC'}, {'name': 'Επιταφιο', 'type': 'PERSON'}, {'name': 'Κρητης', 'type': 'LOC'}]"
2022-04-04,True,"[""News""]",negative,"[{'name': 'Αγροτικης Τραπεζας', 'type': 'ORG'}, {'name': 'Ισιδωρου Ντογιακου', 'type': 'PERSON'}, {'name': 'Πετρος Λαμπρου', 'type': 'PERSON'}, {'name': 'Κεντροδεξια', 'type': 'LOC'}, {'name': 'Π.Λαμπρου', 'type': 'PERSON'}, {'name': 'Αλλαμανη', 'type': 'PERSON'}, {'name': 'defencenet.gr', 'type': 'ORG'}, {'name': 'ΑΤΕ', 'type': 'ORG'}, {'name': 'ΓΣΕΕ', 'type': 'ORG'}]"
2022-04-04,False,"[""Crime"", ""Death_Injury_Accident""]",negative,"[{'name': 'Google News', 'type': 'ORG'}, {'name': 'Ρουλα Πισπιριγκου', 'type': 'PERSON'}, {'name': 'Αγγελικη Νικολουλη', 'type': 'PERSON'}, {'name': 'Τζωρτζινας', 'type': 'PERSON'}, {'name': 'Ελλαδα', 'type': 'LOC'}, {'name': 'Τζωρτζινα', 'type': 'PERSON'}, {'name': 'Αγγελικης Νικολουλη', 'type': 'PERSON'}, {'name': 'Φως στο Τουνελ', 'type': 'MISC'}, {'name': 'Ρουλα', 'type': 'PERSON'}, {'name': 'Νικολουλη', 'type': 'PERSON'}, {'name': 'Τουνελ', 'type': 'MISC'}, {'name': 'Πατρα', 'type': 'LOC'}]"
2022-04-04,True,"[""Education""]",positive,"[{'name': 'Συλλογου Ελληνων Επιστημονων Αλεξανδρειας «Πτολεμαιος»', 'type': 'ORG'}, {'name': 'Σπυριδωνας Κλαδακης', 'type': 'PERSON'}, {'name': 'Δολοφονια Τζωρτζινας', 'type': 'PERSON'}, {'name': 'Σπυρος Πεφανης Μακρης', 'type': 'PERSON'}, {'name': 'Κοινοτικη Επιτροπη', 'type': 'ORG'}, {'name': 'Ελενη Μανδραγου', 'type': 'PERSON'}, {'name': 'Ουκρανων', 'type': 'MISC'}, {'name': 'Λιλικα', 'type': 'PERSON'}, {'name': 'Αλεξανδρειας', 'type': 'LOC'}, {'name': 'Παρις Μακρης', 'type': 'PERSON'}, {'name': 'Εφορεια Σχολειων', 'type': 'ORG'}, {'name': 'ΕΚΑ Μιχαλης Καρυδιας', 'type': 'PERSON'}, {'name': 'Ελληνικης Κοινοτητας Αλεξανδρειας Ιωαννης Σιοκας', 'type': 'PERSON'}, {'name': 'Τοσιτσαια', 'type': 'LOC'}, {'name': 'Παρασκευη Δαμιανιδου', 'type': 'PERSON'}, {'name': 'Σ.Λαβροφ', 'type': 'PERSON'}, {'name': 'Τοσιτσαια Σχολη', 'type': 'ORG'}, {'name': 'Σαιμα Χεντρ', 'type': 'PERSON'}, {'name': 'Ελληνικη Κοινοτητα Αλεξανδρειας', 'type': 'ORG'}, {'name': 'Πρατσικειο Δημοτικο', 'type': 'ORG'}, {'name': 'ΕΚΑ', 'type': 'ORG'}, {'name': 'Γεωργιανων', 'type': 'MISC'}, {'name': 'Αιγυπτος', 'type': 'LOC'}, {'name': 'Σπυρου Πεφανη Μακρη', 'type': 'PERSON'}, {'name': 'Δυση', 'type': 'LOC'}, {'name': 'Ρουλα Πισπιριγκου', 'type': 'PERSON'}, {'name': 'Ρωσιας', 'type': 'LOC'}, {'name': 'Αλεξανδρινων', 'type': 'MISC'}, {'name': 'Αβερωφειο', 'type': 'LOC'}, {'name': 'Δημοτικου Σχολειου', 'type': 'ORG'}, {'name': 'Λυκειου Ελληνιδων Αλεξανδρειας', 'type': 'ORG'}, {'name': 'Δημοτικο Σχολειο', 'type': 'ORG'}, {'name': 'Γιουσεφ Ελ Σαμαα', 'type': 'PERSON'}, {'name': 'Γιωργος Ελευθεριου', 'type': 'PERSON'}, {'name': 'Θεοδωρου Β', 'type': 'PERSON'}, {'name': 'Ε. Κασιματης', 'type': 'PERSON'}, {'name': 'Αλεξανδρεια Εμμανουηλ Κακαβελακης', 'type': 'PERSON'}, {'name': 'Τ.Μπαιντεν', 'type': 'PERSON'}, {'name': 'Αφρικης', 'type': 'LOC'}, {'name': 'Παροικιας', 'type': 'LOC'}, {'name': 'Ελληνικης Κοινοτητας Αλεξανδρειας Εδμονδος Κασιματης', 'type': 'PERSON'}, {'name': 'Ελλαδας', 'type': 'LOC'}]"
2022-04-04,True,"[""Health/Health_news""]",negative,"[{'name': 'ΕΟΔΥ', 'type': 'ORG'}, {'name': 'Ηρακλειο Κρητης', 'type': 'LOC'}, {'name': 'Αρκουμανεας', 'type': 'PERSON'}, {'name': 'Γ.Λεων', 'type': 'PERSON'}, {'name': 'Παναγιωτη Αρκουμανεα', 'type': 'PERSON'}, {'name': 'Π.Αρκουμανεα', 'type': 'PERSON'}, {'name': 'lockdown', 'type': 'MISC'}, {'name': 'Δελτα', 'type': 'LOC'}, {'name': 'Νενα Χρονοπουλου', 'type': 'PERSON'}, {'name': 'Πατρα', 'type': 'LOC'}, {'name': 'Ιριδας', 'type': 'PERSON'}, {'name': 'Lockdown', 'type': 'MISC'}, {'name': 'Κρητης', 'type': 'LOC'}, {'name': 'Ρουλας Πισπιριγκου', 'type': 'PERSON'}, {'name': 'Πολιτικη Προστασια', 'type': 'ORG'}, {'name': 'Ευρωπη', 'type': 'LOC'}]"
2022-04-04,False,"[""Death_Injury_Accident""]",negative,"[{'name': 'Πυργου', 'type': 'LOC'}, {'name': 'Πατρων', 'type': 'LOC'}, {'name': 'Αλισσου', 'type': 'LOC'}, {'name': 'Μ.Τσαβουσογλου', 'type': 'PERSON'}, {'name': 'Μαλενας. Λεσβος', 'type': 'PERSON'}, {'name': 'Facebook', 'type': 'ORG'}, {'name': 'ΥΠΑΜ', 'type': 'ORG'}, {'name': 'Ελλαδα', 'type': 'LOC'}, {'name': 'Ντονμπας', 'type': 'LOC'}, {'name': 'Ρουλας Πισπιριγκου', 'type': 'PERSON'}, {'name': 'pronews.gr', 'type': 'ORG'}, {'name': 'tempo24.news', 'type': 'ORG'}, {'name': 'Πατρα', 'type': 'LOC'}]"
2022-04-04,True,"[""News""]",neutral,"[{'name': 'ΔΝΤ', 'type': 'ORG'}, {'name': 'Ι.Μαλεσκου', 'type': 'PERSON'}, {'name': 'House of Fame', 'type': 'ORG'}, {'name': 'Γιαννη Αρβανιτιδη', 'type': 'PERSON'}, {'name': 'Ιωαννας Μαλεσκου', 'type': 'PERSON'}, {'name': 'House of fame', 'type': 'MISC'}, {'name': 'Ελλαδα', 'type': 'LOC'}, {'name': 'Ομοσπονδιακη Υπηρεσια Δικτυων', 'type': 'ORG'}, {'name': 'Ιωαννα Μαλεσκου', 'type': 'PERSON'}, {'name': 'Βερολινο', 'type': 'LOC'}, {'name': 'Σταικουρας', 'type': 'PERSON'}]"
2022-04-04,False,"[""News""]",negative,"[{'name': 'Βλαντιμιρ Πουτιν', 'type': 'PERSON'}, {'name': 'Τουρκιας', 'type': 'LOC'}, {'name': 'Χιος', 'type': 'LOC'}, {'name': 'Φαρκαινας', 'type': 'LOC'}, {'name': 'Μπαιντεν', 'type': 'PERSON'}, {'name': 'Χιο', 'type': 'LOC'}]"
2022-04-04,True,"[""Culture/Media""]",neutral,"[{'name': 'Κοκκινο Ποταμι', 'type': 'MISC'}, {'name': 'ΟΡΕΝ', 'type': 'ORG'}, {'name': 'Ιφιγενειας', 'type': 'PERSON'}, {'name': 'Μανουσου Μανουσακη', 'type': 'PERSON'}, {'name': 'Σταυρος Αβδουλος', 'type': 'PERSON'}, {'name': 'Αναστασια Παντουση', 'type': 'PERSON'}, {'name': 'Ιφιγενεια Νικολαιδη', 'type': 'PERSON'}, {'name': 'Ειρηνη Ριτσωγη', 'type': 'PERSON'}, {'name': 'Ελληνων του Ποντου', 'type': 'MISC'}, {'name': 'Κοκκινο Ποταμι 2', 'type': 'MISC'}, {'name': 'Ομηρος Πουλακης', 'type': 'PERSON'}]"
2022-04-04,False,"[""News""]",negative,"[{'name': 'Βλαντιμιρ Πουτιν', 'type': 'PERSON'}, {'name': 'Ρωσια', 'type': 'LOC'}, {'name': 'Πουτιν', 'type': 'PERSON'}, {'name': 'Ρωσιας', 'type': 'LOC'}, {'name': 'Σταλιν. Ροδος', 'type': 'PERSON'}, {'name': 'Β.Πουτιν', 'type': 'PERSON'}, {'name': 'Πολωνο', 'type': 'MISC'}, {'name': 'Ρωσος', 'type': 'MISC'}, {'name': 'Χιλτερ', 'type': 'PERSON'}, {'name': 'Ηρακλειο', 'type': 'LOC'}]"
2022-04-04,False,"[""Death_Injury_Accident""]",negative,"[{'name': 'Χριστουγεννων', 'type': 'MISC'}, {'name': 'Πατρα', 'type': 'LOC'}]"
2022-04-04,True,"[""Sports/Football""]",negative,"[{'name': 'ΑΕΛ', 'type': 'ORG'}, {'name': 'Κουγιας', 'type': 'PERSON'}, {'name': 'Αλεξη Κουγια', 'type': 'PERSON'}, {'name': 'Αλεξης Κουγιας', 'type': 'PERSON'}, {'name': 'Super League 2', 'type': 'MISC'}]"
2022-04-04,False,"[""Adult""]",neutral,"[{'name': 'Ρωσιας', 'type': 'LOC'}, {'name': 'Ουκρανοι', 'type': 'MISC'}, {'name': 'Αραβικος Συνδεσμος', 'type': 'ORG'}, {'name': 'Elizabeth Hurley', 'type': 'PERSON'}, {'name': 'ERROR PREDICTION wwwpronews.gr', 'type': 'ORG'}, {'name': 'Αραβες', 'type': 'MISC'}, {'name': 'Μοσχα', 'type': 'LOC'}, {'name': 'Χαρκοβου', 'type': 'LOC'}, {'name': 'Instagram', 'type': 'ORG'}]"
2022-04-04,False,"[""War_Terrorism_Firearms""]",negative,"[{'name': 'Βλαντιμιρ Πουτιν', 'type': 'PERSON'}, {'name': 'Λευκορωσια', 'type': 'LOC'}, {'name': 'Υπατη Αρμοστεια για τους Προσφυγες', 'type': 'ORG'}, {'name': 'Ντονεστκ', 'type': 'LOC'}, {'name': 'Ευρωπαικης Ενωσης', 'type': 'ORG'}, {'name': 'Ευρωπαικη Επιτροπη', 'type': 'ORG'}, {'name': 'Σενγκεν', 'type': 'LOC'}, {'name': 'Unicef', 'type': 'ORG'}, {'name': 'Διεθνης Οργανισμος Μεταναστευσης των Ηνωμενων Εθνων', 'type': 'ORG'}, {'name': 'Ευρωπη', 'type': 'LOC'}, {'name': 'Ουκρανοι', 'type': 'MISC'}, {'name': 'Ρουμανια', 'type': 'LOC'}, {'name': 'Ευρωπης', 'type': 'LOC'}, {'name': 'Μολδαβια', 'type': 'LOC'}, {'name': 'Πολωνια', 'type': 'LOC'}, {'name': 'Ρωσια', 'type': 'LOC'}, {'name': 'Ουγγαρια', 'type': 'LOC'}, {'name': 'Υπατης Αρμοστειας', 'type': 'ORG'}, {'name': 'Πολωνοι', 'type': 'MISC'}, {'name': 'Ουκρανια', 'type': 'LOC'}, {'name': 'Ρωσος', 'type': 'MISC'}, {'name': 'ΟΗΕ', 'type': 'ORG'}, {'name': 'Ουκρανους', 'type': 'MISC'}, {'name': 'Υπατη Αρμοστεια', 'type': 'ORG'}, {'name': 'Ουκρανιας', 'type': 'LOC'}, {'name': 'Λουχανσκ', 'type': 'LOC'}, {'name': 'Σλοβακια', 'type': 'LOC'}, {'name': 'Κιεβο', 'type': 'LOC'}, {'name': 'Κριμαια', 'type': 'LOC'}]"
2022-04-04,True,"[""Science&Tech/Science""]",neutral,"[{'name': 'Google News', 'type': 'ORG'}, {'name': 'Μασκ', 'type': 'PERSON'}, {'name': 'Tesla', 'type': 'ORG'}, {'name': 'Ελον Μασκ', 'type': 'PERSON'}, {'name': 'Ελλαδα', 'type': 'LOC'}, {'name': 'Twitter', 'type': 'ORG'}]"
2022-04-04,False,"[""Crime"", ""War_Terrorism_Firearms""]",negative,"[{'name': 'Ιλισιων', 'type': 'LOC'}, {'name': 'Ιλισια', 'type': 'PERSON'}]"
2022-04-04,True,"[""News""]",neutral,"[{'name': 'Δουκισσα του Κειμπριτζ', 'type': 'PERSON'}, {'name': 'Σιμπσον', 'type': 'PERSON'}, {'name': 'Επσταιν', 'type': 'PERSON'}, {'name': 'Αντριου', 'type': 'PERSON'}, {'name': 'Βιρτζινια Ρομπερτς Τζουφρε', 'type': 'PERSON'}, {'name': 'Stanley Baldwin', 'type': 'PERSON'}, {'name': 'Γουολις', 'type': 'PERSON'}, {'name': 'Crown Estate', 'type': 'MISC'}, {'name': 'Γουιλιαμ Αυγουστο', 'type': 'PERSON'}, {'name': 'Γουινδσορ', 'type': 'PERSON'}, {'name': 'Γεωργιου Β', 'type': 'PERSON'}, {'name': 'Εδουαρδος', 'type': 'PERSON'}, {'name': 'Γαλλια', 'type': 'LOC'}, {'name': 'Γραφειο των Επιτροπων των Κτηματων', 'type': 'ORG'}, {'name': ""Β' Παγκοσμιου Πολεμου"", 'type': 'MISC'}, {'name': 'Βικτωριας', 'type': 'PERSON'}, {'name': 'Εδουαρδου. Σπιτι', 'type': 'PERSON'}, {'name': 'Fort Belvedere', 'type': 'LOC'}, {'name': 'Windsor', 'type': 'LOC'}, {'name': 'Galen Weston', 'type': 'PERSON'}, {'name': 'Εδουαρδου', 'type': 'PERSON'}, {'name': 'Γουιλιαμ', 'type': 'PERSON'}, {'name': 'Αντριου Royal Lodge', 'type': 'PERSON'}, {'name': 'Γουολις Σιμπσον', 'type': 'PERSON'}, {'name': 'Edward', 'type': 'PERSON'}, {'name': 'Φορτ Μπελβεντερε', 'type': 'LOC'}, {'name': 'Windsor Great Park', 'type': 'LOC'}, {'name': 'Ελισαβετ', 'type': 'PERSON'}, {'name': 'Καρολο', 'type': 'PERSON'}, {'name': 'Belvedere', 'type': 'ORG'}, {'name': 'Καναδος', 'type': 'MISC'}, {'name': 'Ιακωβιτων', 'type': 'MISC'}, {'name': 'Google News', 'type': 'ORG'}, {'name': 'Φιλιππου', 'type': 'PERSON'}, {'name': 'Εντουαρντ', 'type': 'PERSON'}, {'name': 'Αμερικανιδα', 'type': 'MISC'}, {'name': 'Εντουαρντ Στιουαρτ', 'type': 'PERSON'}, {'name': 'Τζειμς Φρανσις Εντουαρντ Στιουαρτ. Χτιστηκε', 'type': 'PERSON'}, {'name': 'Εδουαρδο', 'type': 'PERSON'}, {'name': 'Γεωργιου Ε', 'type': 'PERSON'}, {'name': 'Γουινδσορ', 'type': 'LOC'}, {'name': 'Δουκα', 'type': 'PERSON'}, {'name': 'Fort Belvedere', 'type': 'ORG'}, {'name': 'Λονδινο', 'type': 'LOC'}, {'name': 'Κειτ Μιντλετον', 'type': 'PERSON'}, {'name': 'Sunningdale', 'type': 'ORG'}, {'name': 'Μεγκαν Μαρκλ', 'type': 'PERSON'}, {'name': 'Weston', 'type': 'PERSON'}, {'name': 'Ουαλιας', 'type': 'LOC'}, {'name': 'Μπακιγχαμ', 'type': 'LOC'}, {'name': 'Daily Mail', 'type': 'ORG'}, {'name': 'Φιλιππος.. Βρετανικα ΜΜΕ', 'type': 'PERSON'}, {'name': 'Ελλαδα', 'type': 'LOC'}, {'name': 'Υορκης', 'type': 'LOC'}, {'name': 'Χαρι', 'type': 'PERSON'}, {'name': 'Γεωργιο IV', 'type': 'PERSON'}, {'name': 'Γεωργιος', 'type': 'PERSON'}, {'name': 'Gerald Lascelles', 'type': 'PERSON'}]"
2022-04-04,True,"[""News""]",negative,"[{'name': 'Ανδρουλακης', 'type': 'PERSON'}, {'name': 'Εθνικης Οδου Αθηνων- Λαμιας', 'type': 'ORG'}, {'name': 'ΠΑΣΟΚ', 'type': 'ORG'}, {'name': 'Μανος', 'type': 'PERSON'}, {'name': 'Ελληνες', 'type': 'MISC'}, {'name': 'Ν.Ανδρουλακης', 'type': 'PERSON'}, {'name': 'ΠΑΣΟΚ – Κινηματος Αλλαγης', 'type': 'ORG'}, {'name': 'ΕΚΑΣ', 'type': 'ORG'}, {'name': 'ΚΙΝΑΛ Νικος Ανδρουλακης', 'type': 'PERSON'}, {'name': 'Χαγης', 'type': 'LOC'}, {'name': 'ΣΗΜΕΡΑΝ.Ανδρουλακης', 'type': 'PERSON'}, {'name': 'Ουκρανια', 'type': 'LOC'}, {'name': 'Ευρωπαικη Επιτροπη', 'type': 'ORG'}, {'name': 'Ρουλα', 'type': 'PERSON'}, {'name': 'Ευρωπης', 'type': 'LOC'}, {'name': 'Ελληνα', 'type': 'MISC'}, {'name': 'Ευρωπη', 'type': 'LOC'}]"
2022-04-04,True,"[""Politics""]",negative,"[{'name': 'ΝΑΤΟ', 'type': 'ORG'}, {'name': 'Google News', 'type': 'ORG'}, {'name': 'Ορμπαν', 'type': 'PERSON'}, {'name': 'Ζελενσκι', 'type': 'PERSON'}, {'name': 'ΕΕ', 'type': 'ORG'}, {'name': 'Ουγγαριας', 'type': 'LOC'}, {'name': 'Βουδαπεστη', 'type': 'LOC'}, {'name': 'Ευρωπη', 'type': 'LOC'}, {'name': 'Ουκρανιας Βολοντιμιρ Ζελενσκι', 'type': 'PERSON'}, {'name': 'Βρυξελλων', 'type': 'LOC'}, {'name': 'Εθνικο Εκλογικο Γραφειο', 'type': 'ORG'}, {'name': 'Πολωνια', 'type': 'LOC'}, {'name': 'Σεληνη', 'type': 'LOC'}, {'name': 'Βρυξελλες', 'type': 'LOC'}, {'name': 'Ουγγαρια', 'type': 'LOC'}, {'name': 'Ουκρανια', 'type': 'LOC'}, {'name': 'BBC', 'type': 'ORG'}, {'name': 'Ηνωμενο Βασιλειο', 'type': 'LOC'}, {'name': 'Ουγγαριας Βικτορ Ορμπαν', 'type': 'PERSON'}, {'name': 'Peter Marki-Zay', 'type': 'ORG'}, {'name': 'Ελλαδα', 'type': 'LOC'}, {'name': 'Peter Marki', 'type': 'PERSON'}, {'name': 'Fidesz', 'type': 'ORG'}]"
2022-04-04,True,"[""Sports/Football""]",neutral,"[{'name': 'Champions League', 'type': 'MISC'}, {'name': 'Λονδινο', 'type': 'LOC'}, {'name': 'Αντσελοτι', 'type': 'PERSON'}, {'name': 'Ρεαλ Μαδριτης', 'type': 'ORG'}, {'name': 'Αγγλια', 'type': 'LOC'}, {'name': 'Onsports.gr', 'type': 'ORG'}, {'name': 'Covid-19', 'type': 'MISC'}, {'name': 'Τσελσι', 'type': 'ORG'}, {'name': 'Καρλο Αντσελοτι', 'type': 'PERSON'}, {'name': 'Champions League', 'type': 'ORG'}]"
2022-04-04,True,"[""Politics"", ""News""]",negative,"[{'name': 'Νικο Παππα', 'type': 'PERSON'}, {'name': 'Κιλκις', 'type': 'LOC'}, {'name': 'Μεταμορφωση', 'type': 'LOC'}, {'name': 'pronews.gr', 'type': 'ORG'}, {'name': 'Πατρα', 'type': 'LOC'}, {'name': 'ΝΔΠατρα', 'type': 'PERSON'}, {'name': 'ΣΥΡΙΖΑ', 'type': 'ORG'}, {'name': 'Συμφωνιας των Πρεσπων', 'type': 'MISC'}, {'name': 'Ν.Παππα', 'type': 'PERSON'}, {'name': 'Παππας', 'type': 'PERSON'}, {'name': 'Νικος Παππας', 'type': 'PERSON'}, {'name': 'youtube.com', 'type': 'ORG'}, {'name': 'Τζωρτζινα', 'type': 'PERSON'}, {'name': 'Ρουλα', 'type': 'PERSON'}, {'name': 'Συμφωνια των Πρεσπων', 'type': 'MISC'}, {'name': 'Βορεια Ελλαδα', 'type': 'LOC'}, {'name': 'Ελια', 'type': 'LOC'}, {'name': 'Μακεδονια', 'type': 'LOC'}, {'name': 'Τζωρτζινας', 'type': 'PERSON'}, {'name': 'ERROR PREDICTION wwwpronews.gr', 'type': 'ORG'}, {'name': 'δημου Παιωνιας', 'type': 'ORG'}]"
2022-04-04,True,"[""Social/Showbiz""]",neutral,[]
